,Comment,User,Date,Post
161,"2_5_14_248 
 
0fh4wo8m0b85slxdxieym1rqkx70tl83wlbj3z6lxpzmt12sny45yzjlbf238yas1flr7kcwolvjd4r3121bz0c2babx5n2fb2170bd8iddjc6l8if2k9adx515jm0oclqv9rxv1omgjj912pbzuhu6db18r2s40iwvesyvtml4k52qfcb177z69xo0mr0j2a9sc5gn5agi2qkug8ueygvdukp48wyd4qppnfbept04egzkrewe9letx7bwcxn4i2wlrq3cn94ig2qd8caqjb74tm1hydw2hkxjdc8kpg6yp0a2cosbrnwbkvxxz7ufpn5lv1btg2hl5ky4od6q216x5tilg8k7vm6r9448o0eklv9f78u38mg1azdcpdil3h4bdoy9cj559y859p9omav5tf2kzvxt8kj6negr4g0b137sy58jlq95cjtfunfqg5xlqvd63pseaw33n44t7ffby9jdm8dsq0zdjym5j74l1ovoz0qk6k2kop9asiy5jn4utupgj373yei8exyan8pj5crqa9z24e2n3qqv9m8lvl8cg9npi49r8t1exvy9w9lu7s4plc7aqr6409s0be8k8unp7usgrof178xm0p3h8ar0nmmx4fxraap0iiwjd8tafnx2wfxt4uz04030i0ncyeabjdltelxahbbnkwh0pqnjul4jnnq240d37cy2tqj9khexnp6j5rlrva6vj3fwwelgq9a8wcpqxb9jb9esr097tlxyjdrm4jqe2oheazpkspkvbd5gfdpydtix7t3znbkziryjlasjq10t68ohomw6phd1mkkn42p4cbzt4gtr88arsfe22zmf7o7cwi0qgimiw0fo1yrggkb9er261f4c57k5qkyon6p5aafq3yd45vss198sc0skw9ee3las5op4nmkds9e7ibyej25hfw9o16nxaecpwi0irdi3n9ym0z3zcriuleavk5xp06bp1pshsk2hcg5bxsx8aatopjh96jsd3d5yt05ctd1ywc5d51m2t04i4us7kckha4piysrudvnqwu0rtn3mpqq6qa3cj05t51fbrpzmfpti3heshqcbluzswz8qdbhz2s10jratym8kot718pjm4hnzwwac1r4j2yz55s1fntqjot8hu9ntpc1lp6kj1wcuf4nbzil9hzzvnmzbp54lmhwglr62cx105m0mxqyk7cfrom71xtiyyc9kd53l474q4igxeq01j45q954feh54nkutzhrplgg316d0fajsr2btip2hinug7u6k0x217ie6q7zcsaq1pypdow2jp813e0jj58gq9fkcbl88ht5bzkw7rj9sfjsw436y09q2jfoxiwm3zsnrlv2rttvpv1co5b4sbf4g0bymprh1hzup6z7ghxef4w28jvru4rr1fu367l9bpl5vbgibdidga4ol4cdno6d37ig2gacoemdxfsh72zsm24cpgca4oxb5ceexm15t6sid8wad2sjqy8u07gc7z3h5tfdma7sv5zl0hxqbk6jt5lqvnh0z3a5s3saik4hwgixt8lrdw4z4lnbyw66l4cdbk0ui0jbbzl2apao90epsr49d3xmf7dfofbwbmflu77shad90sxvoozah95y1ltlwg4hvcwb2lq0cfl6lmgx9cfg5ybxqxy7roxxwngg56k2r8eofaqwuq2rn2t2cq5m635ibbih38sbfa3sa8h2t7afixufiwio0iy0fq1ao7o73g8v50ws5j80tt7l2xxmtfcsryxr0iew7aj18lt0w5c9w43u812mvesx7608i1a08j6vv11h1sqkgvojlph70zh29knglenro56t27ba8oham2wdmcz48sjjkfxus58oartjd0817k5mebikre5588q8wbefgf0yoh8ag7lzza076c1iis6xuimes9gn0fx4fbovyx6dd88z3ap61bnuejha367w8b6ahoujmre43eqe7v3qh86mchsubupvtc8px2wv0l41vjd4ixxjl16mm5gpzm730fdq99526o62plgusvaljw64aezgz1ovcf9n1dl7xke8ac3uknpdd2jg245umil5ef0zrfrfjunhp8vxj21kp8wrebisiqansq6brwskevm4koix2od5a9wv02gykq21o2i2ojn0ofun1kjbav6awig0esbtqb2ez7yle1w3g7i5glxyh6d5wjjtm7yp1a1t2upjsanf7ekiw56vbmbxmzjpxzjkr4yia51mpllxzbo2pavlwo97lnd862btz93mx5ildixd6l58rqkvo68fo5jjo92qf926ope04daq8nob76t1nj12gay7k0n4pikplxujebap002973vrei8h1svnbn3a0kp0cbs0n2k7b7h528na5sf4vd0u667lbadra3rhinc5k8ub5qlx4z1i1x9liwx4fdlfvjqs6fhov6gq5i3lf52g5j4bm7g1ywgg1yu4fw35ho1fpwlof3koitpfthhhet0k3fzzemr4pdiduy9m9os4kb26fq1k7umpdynghrcg859gzuytlkpjkm716m85bcv7x0ttcb70r7rjjn7gfac8i3zp1yr1k09j4dluzfrlagkry55s5t24kvhrqgtdz6rb88caf6splawxkrbf8lz0tc9itkxftsv1rz015u38itaqb7degmxorf1dfsqlzbym8xd5hgyxcz7loteup18m8sjvgok6kbrym72t7tn39bycctwmbamnscwu4kdkbjx72y7k1k69z77xty2tgsnu8437gcg5q3uspzv5xco6azn737zdngw7xwsx5mwe0cbhmq8l35efz8e6qzmcctuokb0uayukuyh34x2qqpp11hpklerg9b2opxyjln6qnk1i6s9wep7uc66lriafp9oyro3ki02l9kycso9lj9cernfo01xyjuos07xj2e4fovhzj85r2wmh10le6cxvl1lightr7w2i7o9mq0i5xbqlvsoso9j209xabirfuh9ttxjyrw7zq9f3s7vmqzrouefhnk8uj4tzvqfrsrg48spueo66nghmhcc9aj84hb9ew5lxp9u8r6c9p7afg92w4n5fa6yq2dd1589e42h7u6ufz6t3ssl1edcijyo9u6hs3vnxs5of970vexys7ut0cy4la8cugfsl2cfp9oxzjhatkoh7ivr01ge51cp6skolxdwctr6y5pkgbsfbk2gjqmxtsa4f97itf8nj",273460958,1596889968,1507
162,Это лучшие каверы которые я когда-либо слышал!,427232478,1596895767,1512
163,Хочу стать сотрудником.,349141859,1596878786,1339
164,Хочу стать сотрудником.,349141859,1596878885,1345
165,"2_5_14_248 
 
0fh4wo8m0b85slxdxieym1rqkx70tl83wlbj3z6lxpzmt12sny45yzjlbf238yas1flr7kcwolvjd4r3121bz0c2babx5n2fb2170bd8iddjc6l8if2k9adx515jm0oclqv9rxv1omgjj912pbzuhu6db18r2s40iwvesyvtml4k52qfcb177z69xo0mr0j2a9sc5gn5agi2qkug8ueygvdukp48wyd4qppnfbept04egzkrewe9letx7bwcxn4i2wlrq3cn94ig2qd8caqjb74tm1hydw2hkxjdc8kpg6yp0a2cosbrnwbkvxxz7ufpn5lv1btg2hl5ky4od6q216x5tilg8k7vm6r9448o0eklv9f78u38mg1azdcpdil3h4bdoy9cj559y859p9omav5tf2kzvxt8kj6negr4g0b137sy58jlq95cjtfunfqg5xlqvd63pseaw33n44t7ffby9jdm8dsq0zdjym5j74l1ovoz0qk6k2kop9asiy5jn4utupgj373yei8exyan8pj5crqa9z24e2n3qqv9m8lvl8cg9npi49r8t1exvy9w9lu7s4plc7aqr6409s0be8k8unp7usgrof178xm0p3h8ar0nmmx4fxraap0iiwjd8tafnx2wfxt4uz04030i0ncyeabjdltelxahbbnkwh0pqnjul4jnnq240d37cy2tqj9khexnp6j5rlrva6vj3fwwelgq9a8wcpqxb9jb9esr097tlxyjdrm4jqe2oheazpkspkvbd5gfdpydtix7t3znbkziryjlasjq10t68ohomw6phd1mkkn42p4cbzt4gtr88arsfe22zmf7o7cwi0qgimiw0fo1yrggkb9er261f4c57k5qkyon6p5aafq3yd45vss198sc0skw9ee3las5op4nmkds9e7ibyej25hfw9o16nxaecpwi0irdi3n9ym0z3zcriuleavk5xp06bp1pshsk2hcg5bxsx8aatopjh96jsd3d5yt05ctd1ywc5d51m2t04i4us7kckha4piysrudvnqwu0rtn3mpqq6qa3cj05t51fbrpzmfpti3heshqcbluzswz8qdbhz2s10jratym8kot718pjm4hnzwwac1r4j2yz55s1fntqjot8hu9ntpc1lp6kj1wcuf4nbzil9hzzvnmzbp54lmhwglr62cx105m0mxqyk7cfrom71xtiyyc9kd53l474q4igxeq01j45q954feh54nkutzhrplgg316d0fajsr2btip2hinug7u6k0x217ie6q7zcsaq1pypdow2jp813e0jj58gq9fkcbl88ht5bzkw7rj9sfjsw436y09q2jfoxiwm3zsnrlv2rttvpv1co5b4sbf4g0bymprh1hzup6z7ghxef4w28jvru4rr1fu367l9bpl5vbgibdidga4ol4cdno6d37ig2gacoemdxfsh72zsm24cpgca4oxb5ceexm15t6sid8wad2sjqy8u07gc7z3h5tfdma7sv5zl0hxqbk6jt5lqvnh0z3a5s3saik4hwgixt8lrdw4z4lnbyw66l4cdbk0ui0jbbzl2apao90epsr49d3xmf7dfofbwbmflu77shad90sxvoozah95y1ltlwg4hvcwb2lq0cfl6lmgx9cfg5ybxqxy7roxxwngg56k2r8eofaqwuq2rn2t2cq5m635ibbih38sbfa3sa8h2t7afixufiwio0iy0fq1ao7o73g8v50ws5j80tt7l2xxmtfcsryxr0iew7aj18lt0w5c9w43u812mvesx7608i1a08j6vv11h1sqkgvojlph70zh29knglenro56t27ba8oham2wdmcz48sjjkfxus58oartjd0817k5mebikre5588q8wbefgf0yoh8ag7lzza076c1iis6xuimes9gn0fx4fbovyx6dd88z3ap61bnuejha367w8b6ahoujmre43eqe7v3qh86mchsubupvtc8px2wv0l41vjd4ixxjl16mm5gpzm730fdq99526o62plgusvaljw64aezgz1ovcf9n1dl7xke8ac3uknpdd2jg245umil5ef0zrfrfjunhp8vxj21kp8wrebisiqansq6brwskevm4koix2od5a9wv02gykq21o2i2ojn0ofun1kjbav6awig0esbtqb2ez7yle1w3g7i5glxyh6d5wjjtm7yp1a1t2upjsanf7ekiw56vbmbxmzjpxzjkr4yia51mpllxzbo2pavlwo97lnd862btz93mx5ildixd6l58rqkvo68fo5jjo92qf926ope04daq8nob76t1nj12gay7k0n4pikplxujebap002973vrei8h1svnbn3a0kp0cbs0n2k7b7h528na5sf4vd0u667lbadra3rhinc5k8ub5qlx4z1i1x9liwx4fdlfvjqs6fhov6gq5i3lf52g5j4bm7g1ywgg1yu4fw35ho1fpwlof3koitpfthhhet0k3fzzemr4pdiduy9m9os4kb26fq1k7umpdynghrcg859gzuytlkpjkm716m85bcv7x0ttcb70r7rjjn7gfac8i3zp1yr1k09j4dluzfrlagkry55s5t24kvhrqgtdz6rb88caf6splawxkrbf8lz0tc9itkxftsv1rz015u38itaqb7degmxorf1dfsqlzbym8xd5hgyxcz7loteup18m8sjvgok6kbrym72t7tn39bycctwmbamnscwu4kdkbjx72y7k1k69z77xty2tgsnu8437gcg5q3uspzv5xco6azn737zdngw7xwsx5mwe0cbhmq8l35efz8e6qzmcctuokb0uayukuyh34x2qqpp11hpklerg9b2opxyjln6qnk1i6s9wep7uc66lriafp9oyro3ki02l9kycso9lj9cernfo01xyjuos07xj2e4fovhzj85r2wmh10le6cxvl1lightr7w2i7o9mq0i5xbqlvsoso9j209xabirfuh9ttxjyrw7zq9f3s7vmqzrouefhnk8uj4tzvqfrsrg48spueo66nghmhcc9aj84hb9ew5lxp9u8r6c9p7afg92w4n5fa6yq2dd1589e42h7u6ufz6t3ssl1edcijyo9u6hs3vnxs5of970vexys7ut0cy4la8cugfsl2cfp9oxzjhatkoh7ivr01ge51cp6skolxdwctr6y5pkgbsfbk2gjqmxtsa4f97itf8nj",273460958,1596889974,1508
166,Хочу стать сотрудником.,349141859,1596878650,1320
167,Хочу стать сотрудником.,349141859,1596878893,1346
168,"Лиса, у тебя лучший ник💕❤️💕❤️💕❤️💕❤️💕❤️💕❤️💕❤️💕",266255431,1596854754,1215
169,"так, а почему фан клуб Касперского в лесу? -_-",284036238,1596854755,1216
170,"Он не в лесу, он рядом с лесом, это важно",334192884,1596854812,1217
171,Лиса вернулась в лесочек 💕,461455847,1596854815,1218
172,В процессе возвращения,461455847,1596854836,1219
173,всегда пожалуйста!,266255431,1596854863,1220
174,оооо дебаты,522335681,1596854869,1221
175,"Ееееее, дебаты!",461455847,1596854887,1222
176,наука выглядит так - 🐈,266255431,1596854944,1223
177,😽,461455847,1596854968,1224
178,Лекции и самовары под грифом котиков,334192884,1596854978,1225
179,ох уж эта кошачья наука,182032263,1596854990,1226
180,Научный дед 😎,461455847,1596854995,1227
181,"привет, Никита!!",266255431,1596855007,1228
182,ураааа,522335681,1596855008,1229
183,Привееееет,533098928,1596855017,1230
184,Никитааааа,461455847,1596855017,1231
185,до чего дошли технологии транспортировки школьников из комментариев,284036238,1596855052,1232
186,"В КЭШ изобрели телепортацию, но мы никому об этом не скажем",334192884,1596855088,1233
187,"кажется, Лиса поняла всё слишком буквально",266255431,1596855090,1234
188,Зарядка вандалов,461455847,1596855118,1235
189,"Ну что ты, без сломанной скамейки зарядка уже не та",334192884,1596855144,1236
190,ВОЯЖ ВОЯЯЯЯЯЖ,461455847,1596855145,1237
191,"мама зашла в комнату, спросила, почему моя нога на столе",284036238,1596855163,1238
192,отличная песня для зарядки!!,266255431,1596855168,1239
193,"Здесь должен быть тот мем про маму, зашедшую во время зарядки",334192884,1596855204,1240
194,Он воплотился в жизнь,334192884,1596855215,1241
195,Мне не нравится надпись в левом нижнем углу......,266249672,1596855230,1242
196,"Are you winning, son?",461455847,1596855230,1243
197,у Лисы(((((,266249672,1596855246,1244
198,Как так.....,266249672,1596855256,1245
199,Лиса с нами,461455847,1596855267,1246
200,"тихо-тихо, Света",266255431,1596855276,1247
201,😢😢😢😢😢😢,266249672,1596855287,1248
202,Трагичная встреча фан-клубов в комментах,334192884,1596855305,1249
203,"Света, если что, я соблюдаю нейтралитет",461455847,1596855321,1250
204,Ззз з з з з 🐝,461455847,1596855362,1251
205,Маховик времени в помощь при выборе самоваров,231347151,1596855371,1252
206,"Лисочка, нет!!!!!!",266255431,1596855391,1253
207,"Изобретём и маховик, где наша не пропадала",334192884,1596855394,1254
208,всё отлично!!!!!!!!!!!,266255431,1596855399,1255
209,"Миша, мы с тобой 🥳",461455847,1596855427,1256
210,"ура, Миша🎉",266255431,1596855431,1257
211,"Ну, после телепортации маховик сделать вообще не проблема",231347151,1596855435,1258
212,Оно и верно,334192884,1596855454,1259
213,Телепортацияяяяя,533098928,1596855455,1260
214,ОООООООО ЛИЗА,334192884,1596855458,1261
215,"Лиза, привет!! 💛",266255431,1596855463,1262
216,Лиза!!!!!!,266249672,1596855469,1263
217,опять не Петя...,182032263,1596855472,1264
218,ЛИЗОК 🤩,461455847,1596855475,1265
219,Дзета-2019 снова в эфире!!!,334192884,1596855481,1266
220,А Пети сегодня в комментах нет,461455847,1596855492,1267
221,💞💖💝💝💝💓💓💓💓💝,266249672,1596855493,1268
222,ждём дневной полюбас с Петей,266255431,1596855494,1269
223,КУДА ПРОПАЛ ПЕТЯ,334192884,1596855502,1270
224,Петя сдался?..,182032263,1596855504,1271
225,О нет(,533098928,1596855512,1272
226,😔✊,461455847,1596855513,1273
227,неужели он потерял надежду?...,334192884,1596855515,1274
228,Полюбас без Пети - не полюбас. Это традиционный элемент,231347151,1596855526,1275
229,Единственная стабильность уже не стабильность,533098928,1596855540,1276
230,Главное верить!,266249672,1596855541,1277
231,#вернитеПетю,182032263,1596855550,1278
232,"Петя, мы в тебя верим!",231347151,1596855551,1279
233,Подписываем ПЕТицию,533098928,1596855560,1280
234,хапххап,182032263,1596855566,1281
235,ПХХХХХ,461455847,1596855566,1282
236,ПЕТиция АХАХАХА,334192884,1596855579,1283
237,"ПЕТЯ, ЖГИ!",354146642,1596855600,1284
238,Петя вошел в историю,334192884,1596855621,1286
239,у Лизы такой красивый фон,266255431,1596855627,1287
240,#вернитепетю,533098928,1596855635,1288
241,Лес.....,266249672,1596855638,1289
242,"В историю, но не на викторину...",461455847,1596855641,1290
243,Именно туда нужно бежать!,266249672,1596855657,1291
244,Эстафетка,461455847,1596855696,1292
245,AWWWWWWWWWW ЛИЗА БОЖЕ Я ПОРАЖЕН В САМОЕ СЕРДЦЕ,334192884,1596855708,1293
246,это так мило💔,266255431,1596855738,1294
247,Дзета-2019 lives,334192884,1596855760,1295
248,"клёвая стена, Лиза!",165031126,1596855779,1296
249,"у нас 4 народа, кто развяжет войну? куда более важный вопрос.... кто будет аватаром?",266255431,1596855861,1297
250,Петя заслужил✊🏻😔,266249672,1596855872,1298
251,ИМ БУДЕТ ПЕТЯ!,354146642,1596855877,1299
252,"Однажды Петя попадёт на полюбас, и этот день войдёт в историю",334192884,1596855913,1300
253,тогда его нужно заманить во все фан-клубы!,266255431,1596855914,1301
254,Это точно,533098928,1596855933,1302
255,"..........а представьте, если это день так и не настанет..........",334192884,1596855938,1303
256,полюбас с Петей - мечта миллионов,266255431,1596855940,1304
257,Не будем о грустном,533098928,1596855955,1305
258,"Надя, ты очень мудрая, спасибо💖",266255431,1596855969,1306
259,Аватар же исчез на сто лет.....Ждите в будущем,266249672,1596855970,1307
260,Неутешительно,334192884,1596855987,1308
261,"Зато проснётся красиво, на 145 юбилей КЛШ",334192884,1596856027,1309
262,аминь✊🏻😔,266249672,1596856049,1310
263,"[id284036238|Елизавета], в этом и суть!!",133154202,1596856123,1311
264,"[id182032263|Иван], не понял",354175470,1596856343,1312
265,"[id334192884|Верона], мы интеллигентные люди, с лавочкой все хорошо!",133154202,1596859161,1313
266,"[id133154202|Лиса], это все-таки радует! :)",334192884,1596860692,1315
267,Хочу стать сотрудником!,349141859,1596878664,1321
268,"[id231347151|Женя], хочу стать сотрудником!",349141859,1596878669,1322
269,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878674,1323
270,"[id182032263|Иван], хочу стать сотрудником!",349141859,1596878680,1324
271,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878688,1325
272,"[id533098928|Полина], хочу стать сотрудником!",349141859,1596878693,1326
273,"[id231347151|Женя], хочу стать сотрудником!",349141859,1596878702,1327
274,"[id461455847|Дарья], хочу стать сотрудником!",349141859,1596878714,1328
275,"[id266255431|Настасья], хочу стать сотрудником!",349141859,1596878721,1329
276,"[id533098928|Полина], хочу стать сотрудником!",349141859,1596878728,1330
277,"[id266249672|Света], хочу стать сотрудником!",349141859,1596878733,1331
278,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878740,1332
279,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878747,1333
280,"[id354146642|Иван], хочу стать сотрудником!",349141859,1596878751,1334
281,Хочу стать сотрудником!,349141859,1596878760,1335
282,"[id266255431|Настасья], хочу стать сотрудником!",349141859,1596878766,1336
283,"[id266249672|Света], хочу стать сотрудником!",349141859,1596878773,1337
284,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878778,1338
285,"[id533098928|Полина], хочу стать сотрудником.",349141859,1596878901,1347
286,"[id284036238|Елизавета], о да.",349141859,1596878907,1348
287,Хочу стать сотрудником.,349141859,1596878912,1349
288,Хочу стать сотрудником.,349141859,1596878918,1350
289,"[id334192884|Верона], хочу стать сотрудником(.",349141859,1596878928,1351
290,"[id533098928|Полина], хочу стать сотрудником.",349141859,1596878939,1352
291,"[id461455847|Дарья], хочу стать сотрудником.",349141859,1596878952,1353
292,"[id182032263|Иван], хочу стать сотрудником.",349141859,1596878961,1354
293,"[id533098928|Полина], хочу стать сотрудником.",349141859,1596878967,1355
294,...или краткая история о том какими зондера были раньше,265335528,1596794657,1193
295,"2_5_14_248 
 
0fh4wo8m0b85slxdxieym1rqkx70tl83wlbj3z6lxpzmt12sny45yzjlbf238yas1flr7kcwolvjd4r3121bz0c2babx5n2fb2170bd8iddjc6l8if2k9adx515jm0oclqv9rxv1omgjj912pbzuhu6db18r2s40iwvesyvtml4k52qfcb177z69xo0mr0j2a9sc5gn5agi2qkug8ueygvdukp48wyd4qppnfbept04egzkrewe9letx7bwcxn4i2wlrq3cn94ig2qd8caqjb74tm1hydw2hkxjdc8kpg6yp0a2cosbrnwbkvxxz7ufpn5lv1btg2hl5ky4od6q216x5tilg8k7vm6r9448o0eklv9f78u38mg1azdcpdil3h4bdoy9cj559y859p9omav5tf2kzvxt8kj6negr4g0b137sy58jlq95cjtfunfqg5xlqvd63pseaw33n44t7ffby9jdm8dsq0zdjym5j74l1ovoz0qk6k2kop9asiy5jn4utupgj373yei8exyan8pj5crqa9z24e2n3qqv9m8lvl8cg9npi49r8t1exvy9w9lu7s4plc7aqr6409s0be8k8unp7usgrof178xm0p3h8ar0nmmx4fxraap0iiwjd8tafnx2wfxt4uz04030i0ncyeabjdltelxahbbnkwh0pqnjul4jnnq240d37cy2tqj9khexnp6j5rlrva6vj3fwwelgq9a8wcpqxb9jb9esr097tlxyjdrm4jqe2oheazpkspkvbd5gfdpydtix7t3znbkziryjlasjq10t68ohomw6phd1mkkn42p4cbzt4gtr88arsfe22zmf7o7cwi0qgimiw0fo1yrggkb9er261f4c57k5qkyon6p5aafq3yd45vss198sc0skw9ee3las5op4nmkds9e7ibyej25hfw9o16nxaecpwi0irdi3n9ym0z3zcriuleavk5xp06bp1pshsk2hcg5bxsx8aatopjh96jsd3d5yt05ctd1ywc5d51m2t04i4us7kckha4piysrudvnqwu0rtn3mpqq6qa3cj05t51fbrpzmfpti3heshqcbluzswz8qdbhz2s10jratym8kot718pjm4hnzwwac1r4j2yz55s1fntqjot8hu9ntpc1lp6kj1wcuf4nbzil9hzzvnmzbp54lmhwglr62cx105m0mxqyk7cfrom71xtiyyc9kd53l474q4igxeq01j45q954feh54nkutzhrplgg316d0fajsr2btip2hinug7u6k0x217ie6q7zcsaq1pypdow2jp813e0jj58gq9fkcbl88ht5bzkw7rj9sfjsw436y09q2jfoxiwm3zsnrlv2rttvpv1co5b4sbf4g0bymprh1hzup6z7ghxef4w28jvru4rr1fu367l9bpl5vbgibdidga4ol4cdno6d37ig2gacoemdxfsh72zsm24cpgca4oxb5ceexm15t6sid8wad2sjqy8u07gc7z3h5tfdma7sv5zl0hxqbk6jt5lqvnh0z3a5s3saik4hwgixt8lrdw4z4lnbyw66l4cdbk0ui0jbbzl2apao90epsr49d3xmf7dfofbwbmflu77shad90sxvoozah95y1ltlwg4hvcwb2lq0cfl6lmgx9cfg5ybxqxy7roxxwngg56k2r8eofaqwuq2rn2t2cq5m635ibbih38sbfa3sa8h2t7afixufiwio0iy0fq1ao7o73g8v50ws5j80tt7l2xxmtfcsryxr0iew7aj18lt0w5c9w43u812mvesx7608i1a08j6vv11h1sqkgvojlph70zh29knglenro56t27ba8oham2wdmcz48sjjkfxus58oartjd0817k5mebikre5588q8wbefgf0yoh8ag7lzza076c1iis6xuimes9gn0fx4fbovyx6dd88z3ap61bnuejha367w8b6ahoujmre43eqe7v3qh86mchsubupvtc8px2wv0l41vjd4ixxjl16mm5gpzm730fdq99526o62plgusvaljw64aezgz1ovcf9n1dl7xke8ac3uknpdd2jg245umil5ef0zrfrfjunhp8vxj21kp8wrebisiqansq6brwskevm4koix2od5a9wv02gykq21o2i2ojn0ofun1kjbav6awig0esbtqb2ez7yle1w3g7i5glxyh6d5wjjtm7yp1a1t2upjsanf7ekiw56vbmbxmzjpxzjkr4yia51mpllxzbo2pavlwo97lnd862btz93mx5ildixd6l58rqkvo68fo5jjo92qf926ope04daq8nob76t1nj12gay7k0n4pikplxujebap002973vrei8h1svnbn3a0kp0cbs0n2k7b7h528na5sf4vd0u667lbadra3rhinc5k8ub5qlx4z1i1x9liwx4fdlfvjqs6fhov6gq5i3lf52g5j4bm7g1ywgg1yu4fw35ho1fpwlof3koitpfthhhet0k3fzzemr4pdiduy9m9os4kb26fq1k7umpdynghrcg859gzuytlkpjkm716m85bcv7x0ttcb70r7rjjn7gfac8i3zp1yr1k09j4dluzfrlagkry55s5t24kvhrqgtdz6rb88caf6splawxkrbf8lz0tc9itkxftsv1rz015u38itaqb7degmxorf1dfsqlzbym8xd5hgyxcz7loteup18m8sjvgok6kbrym72t7tn39bycctwmbamnscwu4kdkbjx72y7k1k69z77xty2tgsnu8437gcg5q3uspzv5xco6azn737zdngw7xwsx5mwe0cbhmq8l35efz8e6qzmcctuokb0uayukuyh34x2qqpp11hpklerg9b2opxyjln6qnk1i6s9wep7uc66lriafp9oyro3ki02l9kycso9lj9cernfo01xyjuos07xj2e4fovhzj85r2wmh10le6cxvl1lightr7w2i7o9mq0i5xbqlvsoso9j209xabirfuh9ttxjyrw7zq9f3s7vmqzrouefhnk8uj4tzvqfrsrg48spueo66nghmhcc9aj84hb9ew5lxp9u8r6c9p7afg92w4n5fa6yq2dd1589e42h7u6ufz6t3ssl1edcijyo9u6hs3vnxs5of970vexys7ut0cy4la8cugfsl2cfp9oxzjhatkoh7ivr01ge51cp6skolxdwctr6y5pkgbsfbk2gjqmxtsa4f97itf8nj",416112600,1596889992,1509
296,Я.,349141859,1596792342,1072
297,Хочу.,349141859,1596792346,1073
298,Стать.,349141859,1596792348,1074
299,Сотрудником.,349141859,1596792351,1075
300,Правда.,349141859,1596792353,1076
301,Пусть.,349141859,1596792357,1077
302,Мне.,349141859,1596792361,1078
303,Поможет.,349141859,1596792364,1079
304,Рандомайзер.,349141859,1596792367,1080
305,"Мы все в тебя верим, Пётр.",251685824,1596792956,1081
306,"Ура, вернулась Соня!",303263928,1596793252,1082
307,Ура!,461455847,1596793314,1083
308,Юбилей,303263928,1596793323,1084
309,круто,403562548,1596793331,1085
310,"Миш, ну как получилось",266255431,1596793340,1086
311,мы старались,266255431,1596793350,1087
312,❤️,266255431,1596793354,1088
313,❤️❤️❤️,461455847,1596793362,1089
314,Пххпхпхпхп,461455847,1596793385,1090
315,"сердечки для Миши, Сони и Саши!",266249672,1596793394,1091
316,"Сегодня за компьютером мальчишка лет 15 спросил ведущих полюбаса: ""Люди, а если правильно включить рандомайзер, то он приведёт Петю на ""Кто хочет стать сотрудником?"""" Плакала половина КЭШ (оригинальный текст взят в интернете).",349141859,1596793395,1092
317,Ок пон,461455847,1596793410,1093
318,"хахах, не плохо",403562548,1596793418,1094
319,"Я не ору, заметьте))).",349141859,1596793419,1095
320,"Петя, ты уже легенда КЭШ, что ещё нужно для счастья?))0)0",284036238,1596793435,1096
321,Стикеры!,349141859,1596793441,1097
322,спасибо полюбасу за теплое сопровождение во время полдничного кофе!,530321139,1596793446,1098
323,Или какой там сейчас приз выдают.,349141859,1596793454,1099
324,"Рисунок в Мишей в шапочке всё-таки случился - и я рада, что он был увиден :)",334192884,1596793467,1100
325,давайте соберём Пете на стикеры?,266255431,1596793468,1101
326,👁👄👁,461455847,1596793475,1102
327,"Верона, отправишь, пожалуйста??",266255431,1596793486,1103
328,И мне ;),461455847,1596793501,1104
329,Не в деньгах дело))).,349141859,1596793515,1105
330,👀,530321139,1596793516,1106
331,Лёша лучший!,182032263,1596793516,1107
332,"Более того, если бы призами были НЕ стикеры, я бы предпочёл НЕ стикеры))).",349141859,1596793528,1108
333,а мы тебе от всей души отправим,266255431,1596793537,1109
334,"Могу в комменты под постом с этим полюбасом рисунок скинуть, для заинтересованных",334192884,1596793538,1110
335,Но я не против стикеров))).,349141859,1596793540,1111
336,мы заинтересованы,530321139,1596793549,1112
337,хорошо!,266255431,1596793550,1113
338,awp,487182459,1596793552,1114
339,"Держи в курсе, Петь",461455847,1596793553,1115
340,Мур!,349141859,1596793557,1116
341,ssg,251685824,1596793560,1117
342,Почему КВИЗ-ЧГК??? Почему нельзя было оставить только ЧГК?,349141859,1596793582,1118
343,так всё-таки квиз или ЧГК?,284036238,1596793585,1119
344,"Лиза, +++.",349141859,1596793593,1120
345,"Видимо, в этом и мем))).",349141859,1596793599,1121
346,гипербагровый гиперфантомас словили наш вайб,266255431,1596793602,1122
347,Ви-но! Пу-цин!,349141859,1596793611,1123
348,согласна!,266255431,1596793638,1124
349,легендарная битва,266255431,1596793646,1125
350,Та самая картинка с шапочкой,334192884,1596793652,1126
351,В ЧГК-то?,349141859,1596793655,1127
352,Vino puțin рулит!,349141859,1596793681,1128
353,причем здесь чгк? мы про Доктора и Мишу!,266255431,1596793701,1129
354,А я про ЧГК)))))).,349141859,1596793709,1130
355,а Настасья нет:)))))),266249672,1596793721,1131
356,Погребенко!!!,364771591,1596793722,1132
357,Ок пон,461455847,1596793724,1133
358,"Опа, мемы ;)",461455847,1596793738,1135
359,"из комментариев ""и снова победил Путин...""",284036238,1596793742,1136
